Question Number,Memory Type,Question,Ground Truth,AI Response,Accuracy Score,Is Correct,Response Length,Contains Error,Timestamp
347,Manual Entry,Which friend uses bullet journaling as a time‑management tool?,Sarah.,"The friend who uses bullet journaling as a time-management tool is associated with Emma. If you have more questions about bullet journaling or anything else, feel free to ask!",0.0,False,175,False,2025-08-13T20:04:26.997037
348,Manual Entry,Who found mismatched shoes to be an acceptable Monday chaos?,Sarah.,"Emma humorously accepts mismatched shoes as part of the chaos associated with Monday. If you have more questions about Emma or anything else, feel free to ask!",0.0,False,159,False,2025-08-13T20:04:46.362089
349,Manual Entry,Which friend discovered calm breathing through yoga retreat silent breakfasts?,Emma.,"The friend who discovered calm breathing through yoga retreat silent breakfasts is associated with Emma. If you have more questions about the yoga retreat or anything else, feel free to ask!",0.9,True,190,False,2025-08-13T20:05:02.899947
350,Manual Entry,Who posted a video of a meditation app sending them to sleep?,Ryan.,"The knowledge graph indicates that the meditation app has the functional effect of sending users to sleep, but it doesn't specify who posted a video about this. If you have more questions or need further details, feel free to ask!",0.0,False,230,False,2025-08-13T20:05:19.094031
351,Manual Entry,Who offered to host a board game night with Settlers of Catan?,"Sarah wanted to, and Ryan promised to teach.","Ryan is the one who hosts board game nights, and Settlers of Catan is associated with these events. If you have more questions about board game night or anything else, feel free to ask!",0.4,False,185,False,2025-08-13T20:06:37.203369
352,Manual Entry,What dish did Ryan bring to the heritage potluck that contained spinach and feta?,Spanakopita.,"Ryan brought a dish containing spinach and feta to the heritage potluck. If you have more questions about Ryan or the potluck, feel free to ask!",0.0,False,144,False,2025-08-13T20:07:56.542706
353,Manual Entry,Which friend frequently reads self‑help books like ‘Atomic Habits’?,Ryan.,"Ryan frequently reads self-help books, including ""The Power of Habit,"" which is similar to ""Atomic Habits."" If you have more questions about Ryan or self-help books, feel free to ask!",0.0,False,183,False,2025-08-13T20:08:09.444630
354,Manual Entry,What song did the musician dedicate at the midnight jazz concert?,A song dedicated to ‘friends who show up.’,I'm having trouble responding right now. Please try again.,0.0,False,58,False,2025-08-13T20:08:30.423593
355,Manual Entry,What sign language word did Sarah find most empowering?,Friend.,"Sarah found the sign language word ""friend"" to be most empowering. If you have more questions about Sarah or anything else, feel free to ask!",0.0,False,141,False,2025-08-13T20:08:41.950507
356,Manual Entry,Who discovered that Rex responds to jazz more than country?,Ryan.,"An Unknown Person discovered that Rex responds to jazz more than country. If you have more questions about Rex or anything else, feel free to ask!",0.0,False,146,False,2025-08-13T20:08:58.201449
357,Manual Entry,Which friend’s neighbor gave them banana bread and stories?,Mrs. Thompson gave Chloe banana bread and gardening stories.,"The friend's neighbor who gave them banana bread and shared stories is Chloe's neighbor. If you have more questions about Chloe or her neighbor, feel free to ask!",0.6,False,162,False,2025-08-13T20:09:13.411888
358,Manual Entry,Who used to store puzzles on the dining table?,"Emma, with her Yosemite puzzle.",Error: Failed after 3 attempts,0.0,False,30,True,2025-08-13T20:10:48.506339
359,Manual Entry,What job did Jake take after Bean There Done That closed?,A part‑time barista job at the new café near Riverside Park.,I'm having trouble responding right now. Please try again.,0.0,False,58,False,2025-08-13T20:11:22.019613
360,Manual Entry,Who is known for writing a blog series called ‘Scones and Thoughts’?,Chloe.,"The blog series called ""Scones and Thoughts"" is written by Chloe. If you have more questions about Chloe or anything else, feel free to ask!",0.9,True,140,False,2025-08-13T20:11:38.287233
361,Manual Entry,Which friend forgot to add baking soda to banana bread?,Ryan.,"The friend who forgot to add baking soda to banana bread is Ryan. If you have more questions about Ryan or anything else, feel free to ask!",0.9,True,139,False,2025-08-13T20:11:53.448017
362,Manual Entry,"What did Sarah accidentally call her boss during a video call, causing embarrassment?",She called her boss ‘Mom.’,"Sarah accidentally called her boss ""Mom"" during a video call, which caused embarrassment. If you have more questions about Sarah or anything else, feel free to ask!",0.6,False,164,False,2025-08-13T20:12:15.583706
363,Manual Entry,Who gave Chloe a gold star sticker in pottery class?,The pottery teacher.,"In pottery class, the teacher awarded Chloe a gold star sticker. If you have more questions about the pottery class or anything else, feel free to ask!",0.6,False,151,False,2025-08-13T20:12:43.739147
364,Manual Entry,What did Jake name his guitar and why?,He named it Rosie because he thought the name fit.,"Jake named his guitar ""Rosie."" The specific reason for this name isn't detailed in the knowledge graph, but it reflects his habit of naming inanimate objects, like his sourdough starter ""Doughy McDoughface."" If you have more questions about Jake or anything else, feel free to ask!",0.4,False,281,False,2025-08-13T20:13:17.309871
365,Manual Entry,Who is always burning their focaccia?,Jake.,"Emma inquires about someone who burns their focaccia, but the knowledge graph doesn't specify who that person is. If you have more questions or need further details, feel free to ask!",0.0,False,183,False,2025-08-13T20:13:49.013133
366,Manual Entry,Which city’s deep‑dish pizza did Ryan claim to like in Chicago?,Lou Malnati’s deep‑dish pizza.,"Ryan claimed to like the deep-dish pizza in Chicago. If you have more questions about Ryan or anything else, feel free to ask!",0.0,False,126,False,2025-08-13T20:14:00.561013
367,Manual Entry,Which friend plans to adopt another dog in the future?,Ryan.,"The friend who plans to adopt another dog in the future is Ryan. If you have more questions about Ryan or anything else, feel free to ask!",0.9,True,138,False,2025-08-13T20:14:14.444329
368,Manual Entry,Who told a monk story after getting lost in Chinatown?,Chloe.,"An unknown person told a monk story after getting lost in Chinatown. If you have more questions or need further details, feel free to ask!",0.0,False,138,False,2025-08-13T20:14:43.041717
369,Manual Entry,Which friend has the most pets at home?,"Chloe, with Whiskers and Luna.","The knowledge graph doesn't specify which friend has the most pets at home. However, Chloe is known to own two cats, and Jake cannot have pets but feels jealous of them. If you have more questions or need further details, feel free to ask!",0.2,False,239,False,2025-08-13T20:14:56.340948
370,Manual Entry,Who suffers from social anxiety but is working through it via therapy?,Sarah.,"The person who suffers from social anxiety and is working through it via therapy is Sarah. If you have more questions about Sarah or anything else, feel free to ask!",0.9,True,165,False,2025-08-13T20:15:17.439877
371,Manual Entry,What item did Chloe’s laptop key get stuck on due to cat interference?,The letter ‘s.’,"Chloe's laptop key got stuck due to interference from her cat. If you have more questions about Chloe or anything else, feel free to ask!",0.0,False,137,False,2025-08-13T20:15:50.720688
372,Manual Entry,Which friend tries to cut sugar but often fails?,Ryan.,"The friend who tries to cut sugar but often fails is Emma's friend, as indicated by the relationship ""friend --[STRUGGLES_WITH_REDUCTION]--> sugar"" in the knowledge graph. If you have more questions or need further details, feel free to ask!",0.0,False,241,False,2025-08-13T20:16:05.075178
373,Manual Entry,Who is obsessed with smelling coffee and learning about its aroma compounds?,Jake.,"An Unknown Person is obsessed with smelling coffee and learning about its aroma compounds. If you have more questions or need further details, feel free to ask!",0.0,False,160,False,2025-08-13T20:16:21.233693
374,Manual Entry,Who told a joke about their guitar’s showerhead giving standing ovations?,Jake.,"The joke about a guitar’s showerhead giving standing ovations is associated with Jake. If you have more questions about Jake or anything else, feel free to ask!",0.9,True,160,False,2025-08-13T20:17:42.002382
375,Manual Entry,Which friend uses VR to virtually visit the Louvre?,Emma.,"The friend who uses VR to virtually visit the Louvre is Emma. If you have more questions about Emma or anything else, feel free to ask!",0.9,True,135,False,2025-08-13T20:17:58.296924
376,Manual Entry,Which friend’s neighbor moved away and often baked banana bread?,"Mrs. Thompson, Chloe’s neighbor.","The friend whose neighbor moved away and often baked banana bread is Emma's friend. If you have more questions or need further details, feel free to ask!",0.0,False,153,False,2025-08-13T20:18:11.336625
377,Manual Entry,Who read ‘The Power of Habit’ to improve flossing?,Ryan.,"Emma is associated with reading ""The Power of Habit"" for habit improvement, specifically flossing. If you have more questions about Emma or anything else, feel free to ask!",0.0,False,172,False,2025-08-13T20:18:28.733603
378,Manual Entry,Who was proud of finishing a puzzle that pictured Yosemite?,Emma.,Error: Failed after 3 attempts,0.0,False,30,True,2025-08-13T20:20:03.829303
379,Manual Entry,What did Jake use to name his cat planter?,He didn’t; Sarah made the cat planter for Whiskers.,Error: Failed after 3 attempts,0.0,False,30,True,2025-08-13T20:21:38.925333
380,Manual Entry,Which friend uses watercolor painting as therapy?,Emma (and Sarah).,"The friend who uses watercolor painting as therapy is Emma's friend. If you have more questions or need further details, feel free to ask!",0.0,False,138,False,2025-08-13T20:21:52.744400
381,Manual Entry,Who overcooked tiramisu due to impatience?,Jake.,"The knowledge graph indicates that Sarah is associated with persistent attempts to make tiramisu, but it doesn't specifically mention anyone overcooking tiramisu due to impatience. If you have more questions or need further details, feel free to ask!",0.0,False,250,False,2025-08-13T20:22:08.313104
382,Manual Entry,Which pet had to take antibiotics for a urinary infection?,Mittens.,"The pet that had to take antibiotics for a urinary infection is Mittens, who is Emma's pet. If you have more questions or need further details, feel free to ask!",0.0,False,161,False,2025-08-13T20:22:25.343669
383,Manual Entry,Who proposed to host a Spanish tapas dinner as a surprise?,Emma organized Ryan’s surprise tapas dinner.,"Emma inquired about hosting a Spanish tapas dinner, and it is associated with a surprise. If you have more questions about the dinner or anything else, feel free to ask!",0.4,False,169,False,2025-08-13T20:24:01.780747
384,Manual Entry,Who said they’ll document the Acadia camping trip on their blog?,Chloe.,"An Unknown Person is noted to document the Acadia camping trip. If you have more questions or need further details, feel free to ask!",0.0,False,133,False,2025-08-13T20:24:33.329423
385,Manual Entry,What item did Emma drop during her VR workout?,She knocked over a lamp.,Error: Failed after 3 attempts,0.0,False,30,True,2025-08-13T20:26:08.424019
386,Manual Entry,Who carried a giant hat for desert camping?,Jake.,"Jake is the one who carried a giant hat for desert camping. If you have more questions about Jake or anything else, feel free to ask!",0.0,False,133,False,2025-08-13T20:26:53.623343
387,Manual Entry,What name did Sarah give to the puppy she fostered?,Mocha.,"Sarah named the puppy she fostered ""Mocha."" If you have more questions about Sarah or anything else, feel free to ask!",0.9,True,118,False,2025-08-13T20:27:11.092658
388,Manual Entry,Whose new laptop features a backlit keyboard?,Chloe’s.,"Chloe's new laptop features a backlit keyboard. If you have more questions about Chloe or anything else, feel free to ask!",0.0,False,122,False,2025-08-13T20:28:04.789160
389,Manual Entry,Which friend tries latte art but creates ghost shapes?,Jake.,"Jake is the friend who attempts latte art but ends up creating shapes that look like ghosts. If you have more questions about Jake or anything else, feel free to ask!",0.0,False,166,False,2025-08-13T20:28:30.148004
390,Manual Entry,Who discovered a new book club reading a mystery novel?,Sarah.,"Emma inquired about the discovery of a new book club. The new book club is involved in the activity of reading a mystery novel. If you have more questions about the book club or anything else, feel free to ask!",0.0,False,210,False,2025-08-13T20:29:18.868582
391,Manual Entry,Who discovered that meditation helps them sleep like a log?,Ryan.,"Meditation is associated with better sleep, described as sleeping like a log. If you have more questions about meditation or anything else, feel free to ask!",0.0,False,157,False,2025-08-13T20:29:47.521284
392,Manual Entry,What songs did the group jam to at karaoke?,They belted out 1990s pop songs like ‘Africa’ by Toto and other 90s hits.,"The group performed songs at karaoke, but the specific songs they jammed to aren't detailed in the knowledge graph. If you have more questions or need further details, feel free to ask!",0.2,False,185,False,2025-08-13T20:30:18.378308
393,Manual Entry,Which activity did the group decide to do at Riverside Park?,A picnic and gentle hiking.,"The group decided on having a picnic at Riverside Park. If you have more questions about the picnic or anything else, feel free to ask!",0.4,False,135,False,2025-08-13T20:30:31.258595
394,Manual Entry,Who recommended that Emma surf in Maui?,Jake.,"Jake recommended that Emma take surf lessons, which aligns with her interest in surfing in Maui. If you have more questions about Emma, Jake, or anything else, feel free to ask!",0.0,False,177,False,2025-08-13T20:31:00.815077
395,Manual Entry,What craft did Chloe pick up after reading ‘Braiding Sweetgrass’?,She sewed curtains.,"After reading ""Braiding Sweetgrass,"" Chloe picked up the craft of weaving. If you have more questions about Chloe or anything else, feel free to ask!",0.0,False,149,False,2025-08-13T20:31:33.620727
396,Manual Entry,Who was accidentally called ‘Mom’ by Sarah?,Her boss.,"Sarah accidentally called her boss ""Mom"" during a video call, which caused embarrassment. If you have more questions about Sarah or anything else, feel free to ask!",0.6,False,164,False,2025-08-13T20:35:40.927174
397,Manual Entry,Which book did Jake spend time reading about bread history?,‘Sourdough Culture.’,"Jake spent time reading ""Sourdough Culture,"" which is a book about bread history. If you have more questions about Jake or anything else, feel free to ask!",0.0,False,155,False,2025-08-13T20:35:52.499057
398,Manual Entry,Which city was Emma stuck in when she met Mia?,Near her home in Philadelphia during a storm.,"Emma was stuck in the city when she met Mia. If you have more questions about Emma or anything else, feel free to ask!",0.2,False,118,False,2025-08-13T20:36:06.789160
399,Manual Entry,Who signed up for a charity 5K for the community garden?,Chloe.,"Chloe signed up for the charity 5K, which fundraises for and supports the community garden. If you have more questions about Chloe or the charity 5K, feel free to ask!",0.0,False,167,False,2025-08-13T20:36:29.702815
400,Manual Entry,What special item did Chloe include in her blog milestone giveaway?,A handwritten note.,Error: Failed after 3 attempts,0.0,False,30,True,2025-08-13T20:38:04.798423
401,Manual Entry,Which friend burned cookies but still tried again later?,Sarah.,"The friend who burned cookies but still tried again later is Emma's friend. If you have more questions about Emma or anything else, feel free to ask!",0.0,False,149,False,2025-08-13T20:38:17.561445
402,Manual Entry,Who recognized the theme of a song dedicated to ‘friends who show up’?,Jake.,Error: Failed after 3 attempts,0.0,False,30,True,2025-08-13T20:39:52.657396
403,Manual Entry,Who confessed to being unable to paint anything but blobs with watercolors?,Emma.,"An Unknown Person confessed to being unable to paint anything but blobs with watercolors. If you have more questions or need further details, feel free to ask!",0.0,False,159,False,2025-08-13T20:40:36.879686
404,Manual Entry,Which friend looked forward to goat cuddling at a farm?,Sarah.,"The friend who looked forward to goat cuddling at a farm is Emma's friend. If you have more questions or need further details, feel free to ask!",0.0,False,144,False,2025-08-13T20:41:05.399040
405,Manual Entry,Who discovered a scorpion near their campsite?,Jake.,"Jake encountered a scorpion near their campsite. If you have more questions about Jake or anything else, feel free to ask!",0.0,False,122,False,2025-08-13T20:41:24.180399
406,Manual Entry,Which friend’s cat is named Mittens?,Emma’s.,"I don't have any information about a cat named Mittens in the knowledge graph. If you have more questions or need further details, feel free to ask!",0.0,False,148,False,2025-08-13T20:41:40.927780
407,Manual Entry,What treat did Chloe share with her neighbor’s cat?,She fed Marmalade/Whiskers and let him sunbathe on her porch.,"Chloe shared a treat with her neighbor's cat. If you have more questions about Chloe or anything else, feel free to ask!",0.2,False,120,False,2025-08-13T20:41:57.106399
408,Manual Entry,"Who built a pillow fort with her nephew, reminding her of camping?",Sarah.,"Emma shared an activity of building a pillow fort with her nephew. If you have more questions about Emma or anything else, feel free to ask!",0.0,False,140,False,2025-08-13T20:42:29.632675
409,Manual Entry,What benefit did Emma find in puzzles?,They’re relaxing and keep her away from VR‑induced lamp collisions.,"Emma finds puzzles to be beneficial. If you have more questions about Emma or anything else, feel free to ask!",0.0,False,110,False,2025-08-13T20:43:03.132430
410,Manual Entry,Which friend recommended bringing bug spray to the Pocono yoga retreat?,Ryan.,"Ryan recommended bringing bug spray to the Pocono yoga retreat. If you have more questions or need further details, feel free to ask!",0.0,False,133,False,2025-08-13T20:43:16.190364
411,Manual Entry,Who spilled their coffee on the keyboard and lost the ‘E’ key?,Ryan.,"The coffee spill on the keyboard, which resulted in the loss of the ‘E’ key, is associated with Ryan. If you have more questions about Ryan or anything else, feel free to ask!",0.9,True,175,False,2025-08-13T20:51:23.188515
412,Manual Entry,Who learned that vacuum cleaners scare Rex?,Ryan.,"Emma inquired about Rex's fear of vacuum cleaners. If you have more questions about Rex or anything else, feel free to ask!",0.0,False,123,False,2025-08-13T20:51:37.748464
413,Manual Entry,Which friend considered going electric for their next car?,Chloe.,"The friend who considered going electric for their next car is Chloe. If you have more questions about Chloe or anything else, feel free to ask!",0.9,True,144,False,2025-08-13T20:51:51.575239
414,Manual Entry,Who always threatens to overstuff pierogi?,Sarah.,"Sarah is associated with overstuffing pierogi, and Emma joked about overstuffing them. If you have more questions about Sarah, Emma, or anything else, feel free to ask!",0.0,False,168,False,2025-08-13T20:52:10.596122
415,Manual Entry,What is the official name of Chloe’s ‘Scones and Thoughts’ series?,‘Scones and Thoughts.’,"The official name of Chloe’s series is ""Scones and Thoughts."" If you have more questions about Chloe or anything else, feel free to ask!",0.4,False,136,False,2025-08-13T20:52:39.703867
416,Manual Entry,What instrument did Polly mimic to say ‘Bless you’?,She mimicked human speech.,"Polly the parrot mimicked an instrument to say ""Bless you."" If you have more questions about Polly or anything else, feel free to ask!",0.2,False,134,False,2025-08-13T20:55:21.985781
417,Manual Entry,Who wrote a blog post called ‘Finding Beauty in Getting Lost’?,Chloe.,"The blog post titled ""Finding Beauty in Getting Lost"" was written by Chloe. If you have more questions about Chloe or anything else, feel free to ask!",0.9,True,150,False,2025-08-13T20:55:35.547722
418,Manual Entry,Which friend wrote about black holes before the trivia night?,Chloe.,"The friend who wrote about black holes before the trivia night is Chloe. If you have more questions about Chloe or anything else, feel free to ask!",0.9,True,147,False,2025-08-13T20:55:48.972291
419,Manual Entry,Who tasted Chicago deep‑dish pizza for the first time during a business trip?,Ryan.,"An Unknown Person tasted Chicago deep-dish pizza for the first time during a business trip. If you have more questions or need further details, feel free to ask!",0.0,False,161,False,2025-08-13T20:56:14.023198
420,Manual Entry,Which friend recommended a meditation workshop?,Chloe.,"The friend who recommended a meditation workshop is simply referred to as ""friend"" in the knowledge graph. If you have more questions or need further details, feel free to ask!",0.0,False,176,False,2025-08-13T20:56:28.701609
421,Manual Entry,Who lost power and turned melted ice cream into a milkshake?,Chloe.,"The power outage resulted in melted ice cream, which humorously turned into a milkshake. This event is associated with a friend who experienced a power outage. If you have more questions or need further details, feel free to ask!",0.0,False,229,False,2025-08-13T20:56:58.727620
422,Manual Entry,Which friend said their internal compass always finds coffee shops?,Ryan.,"The friend whose internal compass always finds coffee shops is simply referred to as ""friend"" in the knowledge graph. If you have more questions or need further details, feel free to ask!",0.0,False,187,False,2025-08-13T20:57:10.572834
423,Manual Entry,Who lost their favorite coffee shop called Bean There Done That?,Jake.,"Jake lost his favorite coffee shop called Bean There Done That, as it is closing next month. If you have more questions about Jake or anything else, feel free to ask!",0.0,False,166,False,2025-08-13T20:58:09.058344
424,Manual Entry,Which friend wrote a blog series about London that included scones?,Chloe.,"The friend who wrote a blog series about London that included scones is Chloe. If you have more questions about Chloe or anything else, feel free to ask!",0.9,True,153,False,2025-08-13T20:58:22.454316
425,Manual Entry,What type of soup did Chloe promise to bring for sushi night?,Miso soup.,"Chloe promised to bring miso soup for sushi night. If you have more questions about Chloe or anything else, feel free to ask!",0.6,False,125,False,2025-08-13T20:58:56.180745
426,Manual Entry,Which friend describes themselves as accident‑prone with knives?,Jake.,"Emma associates accidents with kitchen knives. If you have more questions or need further details, feel free to ask!",0.0,False,116,False,2025-08-13T20:59:09.681447
427,Manual Entry,Who went on a weekend road trip to the Mojave Desert?,Jake.,"Jake planned a weekend road trip to the Mojave Desert. If you have more questions about Jake or anything else, feel free to ask!",0.0,False,128,False,2025-08-13T20:59:33.201861
428,Manual Entry,Which friend loves to knit or sew curtains?,Chloe sewed curtains.,"The friend who has a potential skill or hobby to knit or sew curtains is simply referred to as ""friend"" in the knowledge graph. If you have more questions or need further details, feel free to ask!",0.0,False,197,False,2025-08-13T20:59:47.367596
429,Manual Entry,What drink does Rex believe is always the right choice?,None; Rex doesn’t have a preferred drink.,"Rex believes that a drink is always the right choice, though the specific type of drink isn't detailed in the knowledge graph. If you have more questions about Rex or anything else, feel free to ask!",0.4,False,199,False,2025-08-13T21:00:14.013824
430,Manual Entry,Who wrote a travel piece on Maui?,Chloe.,"Chloe wrote a travel piece on Maui. If you have more questions about Chloe or anything else, feel free to ask!",0.0,False,110,False,2025-08-13T21:00:42.765552
431,Manual Entry,Which friend used an app called CalmCove to fall asleep to ocean sounds?,Ryan.,"Ryan used the CalmCove app to fall asleep to ocean sounds. If you have more questions about Ryan or anything else, feel free to ask!",0.0,False,132,False,2025-08-13T21:00:56.953430
432,Manual Entry,What is the title of Chloe’s post on giving presentations with humor?,No specific title was given; she wrote about using humor in presentations.,"Chloe's post on giving presentations with humor is titled ""Finding Beauty in Getting Lost."" If you have more questions about Chloe or anything else, feel free to ask!",0.2,False,166,False,2025-08-13T21:01:24.632399
433,Manual Entry,Which friend will bring pierogi to Acadia National Park?,Sarah.,"Sarah is the friend who will bring pierogi to Acadia National Park. If you have more questions about Sarah or anything else, feel free to ask!",0.0,False,142,False,2025-08-13T21:01:38.933943
434,Manual Entry,Who offered to bring guitar music to their friend’s wedding?,Jake.,"Someone offered to provide guitar music for a friend's wedding. If you have more questions or need further details, feel free to ask!",0.0,False,133,False,2025-08-13T21:02:05.649271
435,Manual Entry,Which friend is studying sign language?,Sarah.,"Sarah is the friend who is studying sign language, specifically American Sign Language. If you have more questions about Sarah or anything else, feel free to ask!",0.0,False,162,False,2025-08-13T21:02:18.668105
436,Manual Entry,Who has an internal joke about donut cravings?,Ryan and Sarah.,"Emma inquires about an internal joke related to donut cravings. If you have more questions or need further details, feel free to ask!",0.0,False,133,False,2025-08-13T21:02:46.228467
437,Manual Entry,Which friend started a series about cross‑cultural differences?,Chloe.,"The friend who started a series about cross-cultural differences is simply referred to as ""friend"" in the knowledge graph. If you have more questions or need further details, feel free to ask!",0.0,False,192,False,2025-08-13T21:02:59.788441
438,Manual Entry,Who used a paint roller as their primary tool?,"Skyline, the street artist.","The person who uses a paint roller as their primary tool is Skyline, who paints murals of city skylines at dusk. If you have more questions or need further details, feel free to ask!",0.6,False,182,False,2025-08-13T21:03:29.656612
439,Manual Entry,What dessert did the friend group decide was mandatory for camping in Acadia?,S’mores.,"The friend group agreed that dessert is a mandatory item for camping in Acadia. If you have more questions about the camping trip or anything else, feel free to ask!",0.0,False,165,False,2025-08-13T21:04:01.698259
440,Manual Entry,Which friend feared heights but climbed an indoor wall?,Sarah.,"The friend who feared heights but climbed an indoor wall is simply referred to as ""friend"" in the knowledge graph. If you have more questions or need further details, feel free to ask!",0.0,False,184,False,2025-08-13T21:04:15.808895
441,Manual Entry,Who got stuck in a rainstorm during a therapy session?,Sarah.,"The person who got stuck in a rainstorm during a therapy session is Sarah. If you have more questions about Sarah or anything else, feel free to ask!",0.9,True,149,False,2025-08-13T21:04:42.279092
442,Manual Entry,Which friend organizes jam sessions at closing coffee shops?,Chloe.,"The friend who organizes jam sessions at closing coffee shops is simply referred to as ""friend"" in the knowledge graph. If you have more questions or need further details, feel free to ask!",0.0,False,189,False,2025-08-13T21:04:58.227737
443,Manual Entry,Who attended an award ceremony wearing an emerald green dress?,Chloe.,"An unknown person attended an award ceremony wearing an emerald green dress. If you have more questions or need further details, feel free to ask!",0.0,False,146,False,2025-08-13T21:05:21.311403
444,Manual Entry,Which friend uses jazz to put their dog to sleep?,Ryan.,"The friend who uses jazz to put their dog to sleep is simply referred to as ""friend"" in the knowledge graph. If you have more questions or need further details, feel free to ask!",0.0,False,178,False,2025-08-13T21:05:34.146295
445,Manual Entry,Who attempted croissants from scratch and failed?,Jake.,"Emma attempted to bake croissants from scratch, but they resulted in chewy rolls. If you have more questions about Emma or anything else, feel free to ask!",0.0,False,155,False,2025-08-13T21:06:03.745962
446,Manual Entry,What item did Sarah keep as a therapy assignment to work on her anxiety?,Speaking in front of a mirror for five minutes daily.,"Sarah was assigned to talk in front of a mirror as a therapy assignment to work on her anxiety. If you have more questions about Sarah or anything else, feel free to ask!",0.6,False,170,False,2025-08-13T21:06:37.535235
447,Manual Entry,Which friend took pictures of a bee on a sunflower?,Ryan.,"The friend who took pictures of a bee on a sunflower is simply referred to as ""friend"" in the knowledge graph. If you have more questions or need further details, feel free to ask!",0.0,False,180,False,2025-08-13T21:06:49.730835
448,Manual Entry,Which friend said they had a literal hula bobblehead on their desk?,Chloe.,"The friend who has a literal hula bobblehead on their desk is Chloe. If you have more questions or need further details, feel free to ask!",0.9,True,138,False,2025-08-13T21:07:03.140581
449,Manual Entry,Who frequently says variety is the spice of life?,Sarah.,"Jake frequently uses the proverb ""variety is the spice of life."" If you have more questions about Jake or anything else, feel free to ask!",0.0,False,138,False,2025-08-13T21:07:25.110105
450,Manual Entry,Who will bring coffee beans to Acadia?,Jake.,"The knowledge graph does not specify who will bring coffee beans to Acadia. If you have more questions or need further details, feel free to ask!",0.0,False,145,False,2025-08-13T21:07:54.669570
451,Manual Entry,Who is always reading self‑help books?,Ryan.,"Ryan is the one who frequently reads self-help books. If you have more questions about Ryan or anything else, feel free to ask!",0.0,False,127,False,2025-08-13T21:08:26.204080
452,Manual Entry,What special event did the group plan to celebrate their friendship after all of their adventures?,They planned a camping trip to Acadia National Park.,Error: Failed after 3 attempts,0.0,False,30,True,2025-08-13T21:10:01.299480
453,Manual Entry,Which friend repeatedly burns banana bread?,Ryan.,"The friend who repeatedly burns banana bread is simply referred to as ""friend"" in the knowledge graph. If you have more questions or need further details, feel free to ask!",0.0,False,172,False,2025-08-13T21:10:26.176256
454,Manual Entry,Who decided to dye their hair purple and embraced it?,Emma.,"Emma is the one who accidentally changed her hair color to purple and embraced it. If you have more questions about Emma or anything else, feel free to ask!",0.0,False,156,False,2025-08-13T21:10:54.704661
455,Manual Entry,Which friend decided to invest in a new camera lens?,Ryan.,"The friend who decided to invest in a new camera lens is simply referred to as ""friend"" in the knowledge graph. If you have more questions or need further details, feel free to ask!",0.0,False,181,False,2025-08-13T21:11:05.582529
456,Manual Entry,Who hosted a small dinner featuring risotto milanese?,Jake.,"An unknown host is noted to have hosted a small dinner featuring risotto milanese. If you have more questions or need further details, feel free to ask!",0.0,False,152,False,2025-08-13T21:11:34.789142
457,Manual Entry,What genre was the book club’s first selection?,A murder mystery set on a train.,Error: Failed after 3 attempts,0.0,False,30,True,2025-08-13T21:13:09.885170
458,Manual Entry,Which friend visited their grandparents and baked apple pies?,Jake.,"The friend who visited their grandparents and baked apple pies is Jake. If you have more questions or need further details, feel free to ask!",0.9,True,141,False,2025-08-13T21:13:23.787301
459,Manual Entry,Who always jokes about rocket science when referencing ‘Project Hail Mary’?,Emma.,"An unknown person jokes about rocket science when referencing ""Project Hail Mary."" If you have more questions or need further details, feel free to ask!",0.0,False,152,False,2025-08-13T21:13:56.285047
460,Manual Entry,Who suggested using bug spray at the yoga retreat?,Ryan.,"Ryan recommended bringing bug spray to the yoga retreat. If you have more questions about the yoga retreat or anything else, feel free to ask!",0.0,False,142,False,2025-08-13T21:14:29.785098
461,Manual Entry,Which friend moved their neighbor to tears by giving them a cat planter?,No one; that didn’t happen.,"The friend who moved their neighbor to tears by giving them a cat planter is simply referred to as ""friend"" in the knowledge graph. If you have more questions or need further details, feel free to ask!",0.0,False,201,False,2025-08-13T21:14:44.566475
462,Manual Entry,Who played an upright bass at the jazz concert?,"The musician at the Blue Note Lounge, not any of the friends.","The jazz concert featured an upright bass, but the knowledge graph does not specify who played it. If you have more questions or need further details, feel free to ask!",0.2,False,168,False,2025-08-13T21:15:10.828722
463,Manual Entry,Which friend said the Milky Way looked like spilled glitter?,Jake.,"The friend who described the Milky Way as looking like spilled glitter is Jake. If you have more questions or need further details, feel free to ask!",0.9,True,149,False,2025-08-13T21:15:27.834544
464,Manual Entry,Who documented the midnight jazz concert for a vlog?,Chloe.,"The midnight jazz concert was documented for a vlog. If you have more questions or need further details, feel free to ask!",0.0,False,122,False,2025-08-13T21:15:52.731893
465,Manual Entry,Which friend discovered that mismatched shoes are okay when you’re busy?,Sarah.,"Emma humorously accepts mismatched shoes as part of the chaos associated with being busy, especially on a Monday. If you have more questions about Emma or anything else, feel free to ask!",0.0,False,187,False,2025-08-13T21:16:25.517298
466,Manual Entry,Who offered to teach Emma guitar chords?,Jake.,Error: Failed after 3 attempts,0.0,False,30,True,2025-08-13T21:18:00.634549
467,Manual Entry,Which friend noted that their puzzle looked so real they could hear the waterfall?,Emma.,"The friend who noted that their puzzle looked so real they could hear the waterfall is simply referred to as ""friend"" in the knowledge graph. If you have more questions or need further details, feel free to ask!",0.0,False,211,False,2025-08-13T21:18:15.268429
